"coupon.pv","par.pv","price.model","price.gross","price.diff"
0,99.9559813040019,99.9559813040019,99.96,0.00401869599805593
0,99.9035009164844,99.9035009164844,99.904,0.000499083515620669
3.49609017277965,99.8882906508473,103.384380823627,103.306328767123,-0.0780520565036653
0,99.8498570324729,99.8498570324729,99.841,-0.00885703247291758
0,99.7950982477339,99.7950982477339,99.788,-0.00709824773393564
2.43114473150459,99.7392710360858,102.17041576759,102.108390410959,-0.0620253566314517
0,99.6824198281858,99.6824198281858,99.724,0.0415801718142035
0,99.6412084839798,99.6412084839798,99.666,0.024791516020187
4.48385438177909,99.6412084839798,104.125062865759,104.053753424658,-0.0713094411013628
3.42516654163681,99.6412084839798,103.066375025617,102.977061643836,-0.0893133817809968
4.42084105202839,99.6245870879636,104.045428139992,103.926376712329,-0.119051427663223
0,99.5658133867441,99.5658133867441,99.612,0.0461866132558839
0,99.531820928101,99.531820928101,99.551,0.0191790718990177
2.67491768744271,99.531820928101,102.206738615544,102.162664383562,-0.0440742319820657
0,99.5061374751045,99.5061374751045,99.489,-0.0171374751044624
0,99.4455963525111,99.4455963525111,99.423,-0.0225963525111155
0,99.3842253347825,99.3842253347825,99.367,-0.0172253347825233
0,99.3220581194249,99.3220581194249,99.306,-0.0160581194249403
2.85369989690553,99.2591268488881,102.112826745794,102.082191780822,-0.0306349649717674
4.21851289107775,99.2591268488881,103.477639739966,103.404109589041,-0.0735301509247961
0,99.2591268488881,99.2591268488881,99.248,-0.0111268488881393
0,99.195462171789,99.195462171789,99.173,-0.0224621717889733
0,99.1310933021501,99.1310933021501,99.113,-0.018093302150092
3.46926446664495,99.1218419041415,102.591106370786,102.517301369863,-0.0738050009234286
0,99.0660480767018,99.0660480767018,99.047,-0.0190480767018499
0,99.0003530102947,99.0003530102947,98.99,-0.010353010294665
2.66012693091017,98.9814671966573,101.641594127567,101.576376712329,-0.0652174152387204
0,98.9340333494695,98.9340333494695,98.92,-0.0140333494694573
0,98.8671131242332,98.8671131242332,98.849,-0.0181131242331958
3.45933892106075,98.8382548874499,102.297593808511,102.22395890411,-0.0736349044010183
4.69481710715387,98.8382548874499,103.533071994604,103.455301369863,-0.0777706247407224
6.4862604769889,98.8382548874499,105.324515364439,105.271047945205,-0.0534674192332858
0,98.7996151980861,98.7996151980861,98.78,-0.0196151980860577
0,98.7315613163469,98.7315613163469,98.714,-0.0175613163468569
2.52874220189227,98.682622512869,101.211364714761,101.161294520548,-0.0500701942133759
0,98.6629721528223,98.6629721528223,98.653,-0.0099721528222716
0,98.593867354865,98.593867354865,98.582,-0.0118673548650037
0,98.5242655868656,98.5242655868656,98.516,-0.00826558686563317
0,98.4541845722222,98.4541845722222,98.439,-0.0151845722222106
2.45959102834576,98.3836411338303,100.843232162176,100.833547945205,-0.00968421697059796
4.18130474818779,98.3836411338303,102.564945882018,102.534931506849,-0.0300143751687898
0,98.3836411338303,98.3836411338303,98.391,0.00735886616968173
7.92522799278438,98.2309926117385,106.156220604523,106.110109589041,-0.0461110154817277
0,98.0971502313784,98.0971502313784,98.113,0.0158497686215924
4.20412867789432,98.0660692892102,102.270197967105,102.250506849315,-0.0196911177894492
8.64339200135789,97.9096221749209,106.553014176279,106.496219178082,-0.0567949981965938
6.79123657249548,97.9096221749209,104.700858747416,104.662315068493,-0.0385436789232187
8.51991497276706,97.9096221749209,106.429537147688,106.38595890411,-0.0435782435783807
12.4711798876735,97.9096221749209,110.380802062594,110.304287671233,-0.0765143913615418
0,97.8043976270461,97.8043976270461,97.841,0.0366023729538654
4.19177333732959,97.7409225149208,101.93269585225,101.889547945205,-0.0431479070449257
0,97.5061050430668,97.5061050430668,97.563,0.0568949569332347
3.93349096286981,97.4199448034476,101.353435766317,101.321219178082,-0.0322165882352294
8.35866829609834,97.4199448034476,105.778613099546,105.736465753425,-0.0421473461212969
9.32779134359469,97.2573435475404,106.585134891135,106.442109589041,-0.143025302094003
0,97.2028481200796,97.2028481200796,97.249,0.0461518799203589
4.16605667425795,97.082456123042,101.2485127973,101.241273972603,-0.00723882469721104
9.90938780365022,96.9172071246854,106.826594928336,106.71402739726,-0.112567531075356
5.8722298095705,96.9172071246854,102.789436934256,102.725164383562,-0.0642725506942838
8.07431598815944,96.9172071246854,104.991523112845,104.914726027397,-0.0767970854475948
11.3774452560428,96.9172071246854,108.294652380728,108.215068493151,-0.0795838875775843
0,96.8950824582522,96.8950824582522,96.924,0.0289175417478447
4.51928349770872,96.7507616836422,101.270045181351,101.267808219178,-0.00223696217285863
0,96.5831658509766,96.5831658509766,96.646,0.0628341490234448
4.50409418101784,96.4031741912296,100.907268372247,103.2185,2.31123162775256
7.42566878492131,96.4031741912296,103.828842976151,107.6255,3.79665702384909
12.6932932091696,96.23332253199,108.92661574116,108.833047945205,-0.0935677959541579
6.24462755145353,96.0509988044199,102.295626355873,102.29504109589,-0.000585259983068909
4.40121171351246,95.879021126385,100.280232839897,101.371917808219,1.09168496832173
15.4042409972936,95.879021126385,111.283262123679,111.270712328767,-0.0125497949114788
8.06888814143951,95.879021126385,103.947909267824,103.900849315068,-0.0470599527560154
11.3697969265739,95.879021126385,107.248818052959,107.179287671233,-0.0695303817259685
16.5045439256717,95.879021126385,112.383565052057,112.332191780822,-0.0513732712348087
5.67721999560552,95.7291705469799,101.406390542585,101.374130136986,-0.0322604055991036
5.65853402694834,95.3689008362109,101.027434863159,101.013020547945,-0.0144143152140117
12.2098183805415,95.1931253595828,107.402943740124,102.278253424658,-5.12469031546674
5.64000054757542,95.0164220051822,100.656422552758,100.60152739726,-0.0548951554973485
15.0754375380857,94.8388025415534,109.914240079639,109.850171232877,-0.0640688467623676
18.344809534297,94.8388025415534,113.18361207585,113.205979452055,0.0223673762043575
8.53669354566297,94.8388025415534,103.375496087216,103.295554794521,-0.0799412926958212
12.3509608745762,94.8388025415534,107.18976341613,107.106164383562,-0.0835990325679745
16.3468599810568,94.8388025415534,111.18566252261,111.12004109589,-0.0656214267197441
5.98305045924437,94.6483438428442,100.631394302089,100.605993150685,-0.0254011514036279
5.96252740449853,94.288495778665,100.251023183164,100.204952054795,-0.0460711283690358
17.239168508531,94.1072495121869,111.346418020718,111.234246575342,-0.112171445375438
8.24122708023014,93.9129601253994,102.154187205629,102.062506849315,-0.0916803563144128
8.95375559662251,93.7299215707634,102.683677167386,102.623630136986,-0.0600470303995735
16.4555508262252,93.7299215707634,110.185472396989,110.088698630137,-0.0967737668515269
20.3274451382781,93.7299215707634,114.057366709042,114.000863013699,-0.0565036953428688
7.48854389850527,93.5337370311769,101.022280929682,100.983205479452,-0.0390754502301576
7.46326746020057,93.1632962895019,100.626563749702,100.570712328767,-0.0558514209353262
16.5832282686902,92.9768217906265,109.560050059317,109.444520547945,-0.11552951137152
7.43661775504694,92.777005569784,100.213623324831,100.178602739726,-0.035020585104931
22.0311720021668,92.5888331533744,114.620005155541,114.512315068493,-0.107690087048056
9.8182396966178,92.5888331533744,102.407072849992,102.333890410959,-0.0731824390333315
16.283909740732,92.5888331533744,108.872742894106,108.759232876712,-0.113510017394049
18.1996638278769,92.5888331533744,110.788496981251,110.728260273973,-0.0602367072787189
8.12750243836794,92.3998518715458,100.527354309914,100.42395890411,-0.103395405804193
8.09728735112766,92.0067656940367,100.104053045164,102.125,2.02094695483559
22.2111773017196,91.8153607044997,114.026538006219,113.869863013699,-0.156674992520635
17.9763700344459,91.610346635481,109.586716669927,109.45701369863,-0.129702971296766
11.0663079452574,91.4173615351818,102.483669480439,102.417623287671,-0.0660461927680132
18.8426324473302,91.4173615351818,110.259993982512,110.070034246575,-0.189959735936682
21.2353476787372,91.4173615351818,112.652709213919,112.475006849315,-0.177702364603974
17.9161335793327,91.2365673052251,109.152700884558,109.017123287671,-0.135577596886606
18.4454997015826,90.8339673428285,109.279467044411,109.130808219178,-0.148658825233071
22.2728674862947,90.638063488435,112.91093097473,112.714897260274,-0.196033714455751
18.0822789187774,90.4414615009705,108.523740419748,108.378760273973,-0.144980145775278
10.0601233555601,90.2441749181241,100.304298273684,10.2604383561644,-90.0438599175198
17.4572728817072,90.2441749181241,107.701447799831,107.564554794521,-0.136893005310725
18.0133357627211,90.032997068296,108.046332831017,108.012157534247,-0.0341752967704707
18.5340865492171,89.6350432506923,108.169129799909,108.698787671233,0.529657871323479
22.4320894696846,89.4351208242747,111.867210293959,111.749657534247,-0.117552759712638
22.3893523334192,89.2211985325455,111.610550865965,111.498452054795,-0.112098811170213
12.4160483612888,89.0200334193242,101.436081780613,92.4861232876712,-8.94995849294179
20.5350609776122,88.8048220918456,109.339883069458,109.216424657534,-0.123458411923536
19.7534399584713,88.3996022420575,108.153042200529,108.339205479452,0.186163278923246
22.532878776042,88.1961957013895,110.729074477432,110.603753424658,-0.125321052774026
19.3249741908149,87.9786689166638,107.303643107479,107.255136986301,-0.0485061211774109
12.2741562267869,87.7742310479382,100.048387274725,100.102383561644,0.0539962869187889
20.3400303186754,87.7742310479382,108.114261366614,108.049835616438,-0.0644257501752037
18.2006785902734,87.5693208905179,105.769999480791,105.784246575342,0.0142470945511519
17.0814642578818,87.144419089993,104.225883347875,107.576719178082,3.35083583020739
26.2616307834903,86.9381708971389,113.199801680629,113.118315068493,-0.0814866121360325
20.476058314539,86.7177323080242,107.193790622563,107.171054794521,-0.0227358280425989
22.0360338847669,86.3309349072875,108.366968792054,108.328410958904,-0.0385578331502359
22.3547691285524,85.9012874365669,108.256056565119,108.25445890411,-0.00159766100968284
27.5846419239416,85.6929076321229,113.277549556065,113.156506849315,-0.121042706749449
22.2671832723048,85.4842351168672,107.751418389172,107.721390410959,-0.0300279782131412
27.4757210311073,85.2752876221556,112.751008653263,112.613876712329,-0.13713194093414
21.7724363022425,85.0521270791834,106.824563381426,106.78304109589,-0.0415222855355353
20.479845823865,84.6329858257892,105.112831649654,105.164732876712,0.0519012270581243
31.496145402237,84.4231006082864,115.919246010523,115.787328767123,-0.131917243400153
20.3377874326204,84.1990175055214,104.536804938142,104.634410958904,0.097606020762214
31.8310345577403,83.9887648113189,115.819799369059,115.706328767123,-0.113470601935958
20.7157203932286,83.7643281423511,104.48004853558,104.427726027397,-0.0523225081824421
20.1745901029503,83.3431131287648,103.517703231715,103.559232876712,0.0415296449971976
32.0311368480048,83.1323449115993,115.163481759604,114.946917808219,-0.216563951384913
21.0033657202372,82.9074313198791,103.910797040116,103.914205479452,0.00340843933571477
32.3518230028995,82.6965031805827,115.048326183482,114.875178082192,-0.173148101290366
21.8265465026803,82.4855215618266,104.312068064507,104.274150684932,-0.0379173795754326
21.7327047951173,82.0493887549331,103.78209355005,106.764561643836,2.98246809378516
32.3970100833607,81.8383373505315,114.235347433892,114.030294520548,-0.205052913344289
23.0913306472747,81.6132240629637,104.704554710238,104.600349315068,-0.104205395169856
33.2868294101758,81.4022031234563,114.689032533632,114.516267123288,-0.17276541034451
20.9593087937542,81.2193472166158,102.17865601037,102.158034246575,-0.0206217637946224
20.8703879136108,80.7834689424817,101.653856856093,101.628760273973,-0.0250965821199713
32.0025210551589,80.5726692968574,112.575190352016,112.36951369863,-0.205676653386234
20.7834915128632,80.3619585462095,101.145450059073,101.11352739726,-0.0319226618124304
36.4210425776149,80.1513493964977,116.572391974113,116.396575342466,-0.175816631646811
21.7023312428858,79.9268256342103,101.629156877096,101.574143835616,-0.0550130414795973
20.6045936951686,79.5062444237084,100.110838118877,100.070020547945,-0.0408175709317504
37.2174573527974,79.2961737927169,116.513631145514,116.297260273973,-0.216370871541727
23.6318909245621,79.0722771517817,102.704168076344,102.655301369863,-0.04886670648078
41.5508521555397,78.8625532859571,120.413405441497,170.221917808219,49.8085123667224
21.289410923112,78.6390514560869,99.9284623791989,99.9496575342466,0.0211951550477067
21.1996892534855,78.2205956027852,99.4202848562707,99.5592465753425,0.138961719071787
31.7318145578035,78.0116867092794,109.743501267083,109.671561643836,-0.0719396232472462
21.1061937864528,77.7890996495758,98.8952934360285,98.9688219178082,0.0735284817796753
15.5184072512991,77.5806678323338,93.0990750836329,99.4005068493151,6.30143176568218
39.3502469586512,77.5806678323338,116.930914790985,116.844178082192,-0.0867367087932678
22.6741234707311,77.3724811516069,100.046604622338,100.046232876712,-0.000371745625727726
22.5718265387878,76.9430437991214,99.5148703379091,102.17345890411,2.65858856620045
31.198996522156,76.7356638397536,107.93466036191,107.939047945205,0.00438758329592304
43.2442218197808,76.3079753826179,119.552197202399,119.450691780822,-0.101505421576789
33.8197518990482,75.4975394360531,109.317291335101,109.311123287671,-0.00616804743002319
43.8933193288509,75.0873532948291,118.98067262368,119.0375,0.0568273763200011
33.5725129240982,74.2575276889668,107.830040613065,107.934246575342,0.104205962277419
41.9425411082053,73.8380829575322,115.780624065738,115.940739726027,0.160115660289819
31.1767713353499,73.017417349208,104.194188684558,104.468315068493,0.27412638393524
40.7309109482048,72.6028259211988,113.333736869404,113.595890410959,0.262153541555278
35.8536788893758,71.7920547480737,107.645733637449,107.971047945205,0.325314307756017
47.5880214318195,71.3826492344816,118.970670666301,119.280479452055,0.309808785753702
30.5179623698168,70.595415070272,101.113377440089,101.981671232877,0.868293792787952
49.0218477182576,70.2043985688976,119.226246287155,119.481335616438,0.255089329283081
52.0107481668949,69.0163422738837,121.027090440779,121.260273972603,0.233183531824139
49.823221877366,67.8453207544266,117.668542631793,117.868657534247,0.200114902454018
73.745449573728,66.6916742092022,140.43712378293,140.548794520548,0.111670737617686
48.6406156762887,66.6916742092022,115.332289885491,116.574821917808,1.24253203231726
81.2551924198509,65.5923907086428,146.847583128494,146.949130136986,0.101547008492588
49.5269744273377,65.5923907086428,115.119365135981,115.341260273973,0.221895137992092
88.275062011896,64.4734833133638,152.74854532526,152.858561643836,0.110016318575816
51.9750365116771,64.4734833133638,116.448519825041,116.747246575342,0.298726750301569
102.474024066844,63.3723401310711,165.846364197915,165.929630136986,0.083265939071282
48.7971543175447,63.3723401310711,112.169494448616,112.467109589041,0.297615140425265
98.4665041426715,62.2889407733432,160.755444916015,160.90702739726,0.151582481245526
51.1058324070913,61.257685712652,112.363518119743,112.778931506849,0.415413387106085
45.9802079897786,60.2089388802793,106.189146870058,106.625342465753,0.436195595695466
82.6348880723135,59.177599099907,141.812487172221,141.745369863014,-0.0671173092068216
80.6433554400165,58.1634890885458,138.806844528562,138.774301369863,-0.0325431586992977
46.8856717674515,58.1634890885458,105.049160855997,105.553082191781,0.503921335783573
79.5078132787236,57.1986575050049,136.706470783729,136.653068493151,-0.0534022905778784
86.6033449522335,56.2178511174385,142.821196069672,142.801205479452,-0.0199905902199191
44.7612794135139,56.2178511174385,100.979130530952,101.767465753425,0.788335222472227
91.0878803092518,55.2536428707154,146.341523179967,146.181506849315,-0.160016330652127
98.2346100910078,53.3941599059016,151.628769996909,151.477732876712,-0.15103712019706
114.362593171561,52.4779711889755,166.840564360537,166.491616438356,-0.34894792218077
95.2563954189844,51.5774171784328,146.833812597417,146.588520547945,-0.245292049471999
101.344343514565,49.8503537697909,151.194697284356,150.83801369863,-0.356683585725733
94.7696991027178,48.9947325270231,143.764431629741,143.50702739726,-0.257404232480582
84.8463526528112,47.3272039142714,132.173556567083,132.334938356164,0.161381789081787
136.897961041006,25.4933319661454,162.391293007151,158.303082191781,-4.08821081537047
130.634350555052,24.6394608114778,155.27381136653,151.246575342466,-4.02723602406408
119.521834936907,24.2164726977518,143.738307634658,139.859246575342,-3.87906105931603
114.800583623353,23.8007460626964,138.601329686049,134.863534246575,-3.73779543947353
88.606023838532,23.4009636104295,112.006987448961,109.012315068493,-2.99467238046827
92.4854501216377,22.6044066740756,115.089856795713,111.852917808219,-3.23693898749411
108.883345910015,21.8472968890693,130.730642799084,126.932863013699,-3.79777978538522
113.115408447637,21.4722421320993,134.587650579736,130.803589041096,-3.78406153864006
115.443503068346,20.396783193407,135.840286261753,132.0065,-3.83378626175315
114.719262208542,19.702487032397,134.421749240939,130.611301369863,-3.81044787107567
115.75552234648,19.3642524427946,135.119774789275,131.392116438356,-3.72765835091872
106.760827854807,18.715668064832,125.476495919639,122.032356164384,-3.44413975525546
112.42797563208,18.0785962103593,130.506571842439,126.94504109589,-3.56153074654846
113.957674544247,17.7749290246179,131.732603568865,128.189890410959,-3.54271315790567
116.508877161402,17.4697850183763,133.978662179779,130.421410958904,-3.55725122087458
105.495541877458,16.8751223912288,122.370664268687,119.232006849315,-3.13865741937218
107.189727433653,16.5947931865233,123.784520620176,120.62054109589,-3.16397952428545
109.535149973093,16.3099086916819,125.845058664775,122.635095890411,-3.20996277436356
106.154461275435,16.0299148378054,122.18437611324,119.260794520548,-2.92358159269216
98.8623072532146,15.2270403585681,114.089347611783,111.696054794521,-2.39329281726214
102.339540066889,14.9656362150008,117.30517628189,114.970726027397,-2.33445025449255
97.656794379873,14.7087196228326,112.365514002706,110.683910958904,-1.68160304380143
86.1301563208503,14.2160672057897,100.34622352664,100.899150684932,0.55292715829151
